UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device,Rating_Status,Movie_Title,Genre_Name
SF_3502,61,F,UK,Free,297,Tablet,Rater,Love and Death,Comedy
SF_3503,39,M,France,Free,228,Desktop,Rater,Being There,Comedy
SF_3503,39,M,France,Free,228,Desktop,Rater,"Lion King, The",Animation
SF_3503,39,M,France,Free,228,Desktop,Rater,"Lion King, The",Children's
SF_3503,39,M,France,Free,228,Desktop,Rater,"Lion King, The",Musical
SF_3503,39,M,France,Free,228,Desktop,Rater,MURDER and murder,Crime
SF_3503,39,M,France,Free,228,Desktop,Rater,MURDER and murder,Drama
SF_3503,39,M,France,Free,228,Desktop,Rater,MURDER and murder,Mystery
SF_3504,52,M,USA,Subscriber,22,Desktop,Rater,"City, The",Drama
SF_3505,60,F,Italy,Free,471,Desktop,Rater,Blast from the Past,Comedy
SF_3505,60,F,Italy,Free,471,Desktop,Rater,Blast from the Past,Romance
SF_3505,60,F,Italy,Free,471,Desktop,Rater,Nashville,Drama
SF_3505,60,F,Italy,Free,471,Desktop,Rater,Nashville,Musical
SF_3506,11,M,Canada,Subscriber,93,Tablet,Rater,Kestrel's Eye (Falkens öga),Documentary
SF_3506,11,M,Canada,Subscriber,93,Tablet,Rater,My Chauffeur,Comedy
SF_3506,11,M,Canada,Subscriber,93,Tablet,Rater,"River Runs Through It, A",Drama
SF_3507,43,M,Canada,Free,454,Smart TV,Rater,Girlfight,Drama
SF_3507,43,M,Canada,Free,454,Smart TV,Rater,How Stella Got Her Groove Back,Drama
SF_3507,43,M,Canada,Free,454,Smart TV,Rater,How Stella Got Her Groove Back,Romance
SF_3507,43,M,Canada,Free,454,Smart TV,Rater,"Razor's Edge, The",Drama
SF_3507,43,M,Canada,Free,454,Smart TV,Rater,Stuart Saves His Family,Comedy
SF_3507,43,M,Canada,Free,454,Smart TV,Rater,Unforgotten: Twenty-Five Years After Willowbrook,Documentary
SF_3507,43,M,Canada,Free,454,Smart TV,Rater,When a Man Loves a Woman,Drama
SF_3508,43,M,Italy,Free,341,Smart TV,Rater,"Castle, The",Comedy
SF_3508,43,M,Italy,Free,341,Smart TV,Rater,On the Ropes,Documentary
SF_3509,52,M,India,Subscriber,24,Desktop,Rater,Fallen,Action
SF_3509,52,M,India,Subscriber,24,Desktop,Rater,Fallen,Mystery
SF_3509,52,M,India,Subscriber,24,Desktop,Rater,Fallen,Thriller
SF_3510,24,F,India,Free,287,Smart TV,Rater,"Abominable Snowman, The",Horror
SF_3510,24,F,India,Free,287,Smart TV,Rater,"Abominable Snowman, The",Sci-Fi
SF_3510,24,F,India,Free,287,Smart TV,Rater,Algiers,Drama
SF_3510,24,F,India,Free,287,Smart TV,Rater,Algiers,Romance
SF_3510,24,F,India,Free,287,Smart TV,Rater,"Astronaut's Wife, The",Sci-Fi
SF_3510,24,F,India,Free,287,Smart TV,Rater,"Astronaut's Wife, The",Thriller
SF_3510,24,F,India,Free,287,Smart TV,Rater,"Harmonists, The",Drama
SF_3511,31,M,Italy,Free,18,Smart TV,Rater,Funny Bones,Comedy
SF_3512,56,M,USA,Subscriber,102,Smart TV,Rater,Dick Tracy,Action
SF_3512,56,M,USA,Subscriber,102,Smart TV,Rater,Dick Tracy,Crime
SF_3512,56,M,USA,Subscriber,102,Smart TV,Rater,Smashing Time,Comedy
SF_3514,27,M,UK,Subscriber,293,Desktop,Rater,Babe,Children's
SF_3514,27,M,UK,Subscriber,293,Desktop,Rater,Babe,Comedy
SF_3514,27,M,UK,Subscriber,293,Desktop,Rater,Babe,Drama
SF_3514,27,M,UK,Subscriber,293,Desktop,Rater,High Noon,Western
SF_3514,27,M,UK,Subscriber,293,Desktop,Rater,Mute Witness,Thriller
SF_3516,56,M,India,Subscriber,187,Mobile,Rater,Beyond Bedlam,Drama
SF_3516,56,M,India,Subscriber,187,Mobile,Rater,Beyond Bedlam,Horror
SF_3516,56,M,India,Subscriber,187,Mobile,Rater,Edward Scissorhands,Drama
SF_3516,56,M,India,Subscriber,187,Mobile,Rater,Edward Scissorhands,Romance
SF_3516,56,M,India,Subscriber,187,Mobile,Rater,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary
SF_3517,59,M,Italy,Free,43,Smart TV,Rater,Soul Food,Drama
SF_3518,13,F,Italy,Free,349,Tablet,Rater,Lawrence of Arabia,Adventure
SF_3518,13,F,Italy,Free,349,Tablet,Rater,Lawrence of Arabia,War
SF_3519,44,F,France,Free,382,Desktop,Rater,Heavy Metal,Action
SF_3519,44,F,France,Free,382,Desktop,Rater,Heavy Metal,Adventure
SF_3519,44,F,France,Free,382,Desktop,Rater,Heavy Metal,Animation
SF_3519,44,F,France,Free,382,Desktop,Rater,Heavy Metal,Horror
SF_3519,44,F,France,Free,382,Desktop,Rater,Heavy Metal,Sci-Fi
SF_3519,44,F,France,Free,382,Desktop,Rater,Six of a Kind,Comedy
SF_352,40,M,France,Subscriber,340,Desktop,Rater,High Plains Drifter,Western
SF_352,40,M,France,Subscriber,340,Desktop,Rater,It Came from Hollywood,Comedy
SF_352,40,M,France,Subscriber,340,Desktop,Rater,It Came from Hollywood,Documentary
SF_3522,31,M,India,Subscriber,382,Desktop,Rater,Annie Hall,Comedy
SF_3522,31,M,India,Subscriber,382,Desktop,Rater,Annie Hall,Romance
SF_3522,31,M,India,Subscriber,382,Desktop,Rater,Jules and Jim (Jules et Jim),Drama
SF_3522,31,M,India,Subscriber,382,Desktop,Rater,"Out-of-Towners, The",Comedy
SF_3522,31,M,India,Subscriber,382,Desktop,Rater,"Taking of Pelham One Two Three, The",Action
SF_3524,27,F,India,Free,97,Desktop,Rater,Maurice,Drama
SF_3524,27,F,India,Free,97,Desktop,Rater,Maurice,Romance
SF_3524,27,F,India,Free,97,Desktop,Rater,When Harry Met Sally...,Comedy
SF_3524,27,F,India,Free,97,Desktop,Rater,When Harry Met Sally...,Romance
SF_3526,52,M,USA,Free,141,Tablet,Rater,Mass Appeal,Drama
SF_3526,52,M,USA,Free,141,Tablet,Rater,"Whole Wide World, The",Drama
SF_3528,41,M,UK,Free,97,Tablet,Rater,"Baby, The",Horror
SF_3528,41,M,UK,Free,97,Tablet,Rater,Murphy's Romance,Comedy
SF_3528,41,M,UK,Free,97,Tablet,Rater,Murphy's Romance,Romance
SF_3528,41,M,UK,Free,97,Tablet,Rater,"Spy Who Loved Me, The",Action
SF_3529,61,F,Canada,Subscriber,28,Mobile,Rater,"Hot Spot, The",Drama
SF_3529,61,F,Canada,Subscriber,28,Mobile,Rater,"Hot Spot, The",Romance
SF_3529,61,F,Canada,Subscriber,28,Mobile,Rater,Jonah Who Will Be 25 in the Year 2000,Comedy
SF_353,55,F,France,Free,411,Desktop,Rater,Yojimbo,Comedy
SF_353,55,F,France,Free,411,Desktop,Rater,Yojimbo,Drama
SF_353,55,F,France,Free,411,Desktop,Rater,Yojimbo,Western
SF_3530,30,M,Italy,Free,220,Smart TV,Rater,Following,Drama
SF_3531,42,F,UK,Subscriber,399,Mobile,Rater,"Forbidden Christ, The (Cristo proibito, Il)",Drama
SF_3531,42,F,UK,Subscriber,399,Mobile,Rater,Lone Star,Drama
SF_3531,42,F,UK,Subscriber,399,Mobile,Rater,Lone Star,Mystery
SF_3532,42,F,India,Free,26,Tablet,Rater,Big Bully,Comedy
SF_3532,42,F,India,Free,26,Tablet,Rater,Big Bully,Drama
SF_3533,40,M,USA,Free,396,Smart TV,Rater,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary
SF_3533,40,M,USA,Free,396,Smart TV,Rater,"Poseidon Adventure, The",Action
SF_3533,40,M,USA,Free,396,Smart TV,Rater,"Poseidon Adventure, The",Adventure
SF_3533,40,M,USA,Free,396,Smart TV,Rater,"Quest, The",Action
SF_3533,40,M,USA,Free,396,Smart TV,Rater,"Quest, The",Adventure
SF_3535,17,M,UK,Free,354,Tablet,Rater,Blood Beach,Action
SF_3535,17,M,UK,Free,354,Tablet,Rater,Blood Beach,Horror
SF_3535,17,M,UK,Free,354,Tablet,Rater,Felicia's Journey,Thriller
SF_3535,17,M,UK,Free,354,Tablet,Rater,"I, Worst of All (Yo, la peor de todas)",Drama
SF_3538,46,M,India,Free,391,Desktop,Rater,"Thomas Crown Affair, The",Crime
SF_3538,46,M,India,Free,391,Desktop,Rater,"Thomas Crown Affair, The",Drama
SF_3538,46,M,India,Free,391,Desktop,Rater,"Thomas Crown Affair, The",Thriller
SF_3539,11,F,UK,Free,489,Smart TV,Rater,Being There,Comedy
SF_354,16,M,Italy,Subscriber,387,Smart TV,Rater,Philadelphia,Drama
SF_354,16,M,Italy,Subscriber,387,Smart TV,Rater,Plutonium Circus,Documentary
SF_3540,44,M,UK,Subscriber,437,Tablet,Rater,God Said 'Ha!',Comedy
SF_3540,44,M,UK,Subscriber,437,Tablet,Rater,Snow White and the Seven Dwarfs,Animation
SF_3540,44,M,UK,Subscriber,437,Tablet,Rater,Snow White and the Seven Dwarfs,Children's
SF_3540,44,M,UK,Subscriber,437,Tablet,Rater,Snow White and the Seven Dwarfs,Musical
SF_3541,47,M,India,Subscriber,434,Desktop,Rater,"Boys from Brazil, The",Thriller
SF_3541,47,M,India,Subscriber,434,Desktop,Rater,Margaret's Museum,Drama
SF_3542,57,M,France,Subscriber,174,Tablet,Rater,Flirting With Disaster,Comedy
SF_3543,26,M,USA,Subscriber,363,Smart TV,Rater,Air America,Action
SF_3543,26,M,USA,Subscriber,363,Smart TV,Rater,Air America,Comedy
SF_3543,26,M,USA,Subscriber,363,Smart TV,Rater,"Negotiator, The",Action
SF_3543,26,M,USA,Subscriber,363,Smart TV,Rater,"Negotiator, The",Thriller
SF_3544,16,F,India,Free,376,Mobile,Rater,Diamonds,Mystery
SF_3544,16,F,India,Free,376,Mobile,Rater,Squanto: A Warrior's Tale,Adventure
SF_3544,16,F,India,Free,376,Mobile,Rater,Squanto: A Warrior's Tale,Drama
SF_3545,58,M,USA,Free,223,Desktop,Rater,Clara's Heart,Drama
SF_3545,58,M,USA,Free,223,Desktop,Rater,Stage Fright,Mystery
SF_3545,58,M,USA,Free,223,Desktop,Rater,Stage Fright,Thriller
SF_3546,17,M,Italy,Free,191,Mobile,Rater,Event Horizon,Action
SF_3546,17,M,Italy,Free,191,Mobile,Rater,Event Horizon,Mystery
SF_3546,17,M,Italy,Free,191,Mobile,Rater,Event Horizon,Sci-Fi
SF_3546,17,M,Italy,Free,191,Mobile,Rater,Event Horizon,Thriller
SF_3546,17,M,Italy,Free,191,Mobile,Rater,Gordy,Comedy
SF_3546,17,M,Italy,Free,191,Mobile,Rater,One Man's Hero,Drama
SF_3546,17,M,Italy,Free,191,Mobile,Rater,One Man's Hero,War
SF_3547,65,M,USA,Free,226,Smart TV,Rater,Hostile Intentions,Action
SF_3547,65,M,USA,Free,226,Smart TV,Rater,Hostile Intentions,Drama
SF_3547,65,M,USA,Free,226,Smart TV,Rater,Hostile Intentions,Thriller
SF_3547,65,M,USA,Free,226,Smart TV,Rater,Jagged Edge,Thriller
SF_3547,65,M,USA,Free,226,Smart TV,Rater,Scream,Horror
SF_3547,65,M,USA,Free,226,Smart TV,Rater,Scream,Thriller
SF_3548,38,M,USA,Free,382,Smart TV,Rater,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy
SF_3548,38,M,USA,Free,382,Smart TV,Rater,This Is My Father,Drama
SF_3548,38,M,USA,Free,382,Smart TV,Rater,This Is My Father,Romance
SF_3549,47,F,USA,Subscriber,141,Desktop,Rater,Gang Related,Crime
SF_3549,47,F,USA,Subscriber,141,Desktop,Rater,Tales From the Crypt Presents: Demon Knight,Horror
SF_355,42,M,France,Free,56,Smart TV,Rater,Death Wish,Action
SF_355,42,M,France,Free,56,Smart TV,Rater,Death Wish,Drama
SF_355,42,M,France,Free,56,Smart TV,Rater,Mr. Jealousy,Comedy
SF_355,42,M,France,Free,56,Smart TV,Rater,Mr. Jealousy,Romance
SF_3551,29,F,USA,Subscriber,407,Tablet,Rater,Cocoon,Comedy
SF_3551,29,F,USA,Subscriber,407,Tablet,Rater,Cocoon,Sci-Fi
SF_3551,29,F,USA,Subscriber,407,Tablet,Rater,Mallrats,Comedy
SF_3553,38,M,Canada,Free,241,Smart TV,Rater,Blue Chips,Drama
SF_3554,21,M,France,Subscriber,204,Smart TV,Rater,Home Alone 2: Lost in New York,Children's
SF_3554,21,M,France,Subscriber,204,Smart TV,Rater,Home Alone 2: Lost in New York,Comedy
SF_3554,21,M,France,Subscriber,204,Smart TV,Rater,Tigerland,Drama
SF_3555,59,M,France,Subscriber,226,Desktop,Rater,Drugstore Cowboy,Crime
SF_3555,59,M,France,Subscriber,226,Desktop,Rater,Drugstore Cowboy,Drama
SF_3555,59,M,France,Subscriber,226,Desktop,Rater,Flawless,Drama
SF_3555,59,M,France,Subscriber,226,Desktop,Rater,One Flew Over the Cuckoo's Nest,Drama
SF_3556,58,M,Canada,Subscriber,313,Smart TV,Rater,Inventing the Abbotts,Drama
SF_3556,58,M,Canada,Subscriber,313,Smart TV,Rater,Inventing the Abbotts,Romance
SF_3557,23,M,India,Subscriber,493,Mobile,Rater,"Dark Crystal, The",Children's
SF_3557,23,M,India,Subscriber,493,Mobile,Rater,"Dark Crystal, The",Fantasy
SF_3557,23,M,India,Subscriber,493,Mobile,Rater,"Dark Crystal, The",Sci-Fi
SF_3559,29,M,USA,Subscriber,441,Tablet,Rater,8 1/2,Drama
SF_3559,29,M,USA,Subscriber,441,Tablet,Rater,8 Heads in a Duffel Bag,Comedy
SF_3559,29,M,USA,Subscriber,441,Tablet,Rater,Free Enterprise,Comedy
SF_3559,29,M,USA,Subscriber,441,Tablet,Rater,Free Enterprise,Romance
SF_3559,29,M,USA,Subscriber,441,Tablet,Rater,Free Enterprise,Sci-Fi
SF_3560,34,F,UK,Free,307,Smart TV,Rater,Titanic,Drama
SF_3560,34,F,UK,Free,307,Smart TV,Rater,Titanic,Romance
SF_3562,50,F,Italy,Subscriber,249,Tablet,Rater,Cabaret Balkan (Bure Baruta),Drama
SF_3562,50,F,Italy,Subscriber,249,Tablet,Rater,"Year My Voice Broke, The",Drama
SF_3563,44,M,France,Free,375,Desktop,Rater,Falling Down,Action
SF_3563,44,M,France,Free,375,Desktop,Rater,Falling Down,Drama
SF_3563,44,M,France,Free,375,Desktop,Rater,Pot O' Gold,Comedy
SF_3563,44,M,France,Free,375,Desktop,Rater,Pot O' Gold,Musical
SF_3563,44,M,France,Free,375,Desktop,Rater,"Velocity of Gary, The",Comedy
SF_3563,44,M,France,Free,375,Desktop,Rater,"Velocity of Gary, The",Romance
SF_3564,65,M,Canada,Free,223,Tablet,Rater,Carnosaur 3: Primal Species,Horror
SF_3564,65,M,Canada,Free,223,Tablet,Rater,Carnosaur 3: Primal Species,Sci-Fi
SF_3565,58,M,India,Free,475,Mobile,Rater,"Tic Code, The",Drama
SF_3565,58,M,India,Free,475,Mobile,Rater,What About Bob?,Comedy
SF_3567,37,M,France,Free,73,Desktop,Rater,Chariots of Fire,Drama
SF_3568,27,M,UK,Free,383,Smart TV,Rater,"Little Princess, A",Children's
SF_3568,27,M,UK,Free,383,Smart TV,Rater,"Little Princess, A",Drama
SF_3569,23,F,Italy,Free,369,Desktop,Rater,Hugo Pool,Romance
SF_3569,23,F,Italy,Free,369,Desktop,Rater,"Man with the Golden Gun, The",Action
SF_357,49,M,Canada,Free,140,Mobile,Rater,"Borrowers, The",Adventure
SF_357,49,M,Canada,Free,140,Mobile,Rater,"Borrowers, The",Children's
SF_357,49,M,Canada,Free,140,Mobile,Rater,"Borrowers, The",Comedy
SF_357,49,M,Canada,Free,140,Mobile,Rater,"Borrowers, The",Fantasy
SF_357,49,M,Canada,Free,140,Mobile,Rater,Joe Gould's Secret,Drama
SF_3570,46,M,France,Subscriber,492,Mobile,Rater,Freaky Friday,Children's
SF_3570,46,M,France,Subscriber,492,Mobile,Rater,Freaky Friday,Comedy
SF_3570,46,M,France,Subscriber,492,Mobile,Rater,Six Days Seven Nights,Adventure
SF_3570,46,M,France,Subscriber,492,Mobile,Rater,Six Days Seven Nights,Comedy
SF_3570,46,M,France,Subscriber,492,Mobile,Rater,Six Days Seven Nights,Romance
SF_3571,34,M,Canada,Subscriber,140,Desktop,Rater,Election,Comedy
SF_3571,34,M,Canada,Subscriber,140,Desktop,Rater,Henry Fool,Comedy
SF_3571,34,M,Canada,Subscriber,140,Desktop,Rater,Henry Fool,Drama
SF_3571,34,M,Canada,Subscriber,140,Desktop,Rater,Paris Is Burning,Documentary
SF_3571,34,M,Canada,Subscriber,140,Desktop,Rater,Wanted: Dead or Alive,Action
SF_3572,61,M,Canada,Free,231,Smart TV,Rater,"Ogre, The (Der Unhold)",Drama
SF_3573,19,M,France,Free,38,Tablet,Rater,Carnival of Souls,Horror
SF_3573,19,M,France,Free,38,Tablet,Rater,Carnival of Souls,Thriller
SF_3573,19,M,France,Free,38,Tablet,Rater,"Institute Benjamenta, or This Dream People Call Human Life",Drama
SF_3573,19,M,France,Free,38,Tablet,Rater,"Ref, The",Comedy
SF_3575,52,M,France,Subscriber,355,Tablet,Rater,French Twist (Gazon maudit),Comedy
SF_3575,52,M,France,Subscriber,355,Tablet,Rater,French Twist (Gazon maudit),Romance
SF_3575,52,M,France,Subscriber,355,Tablet,Rater,Fright Night Part II,Horror
SF_3575,52,M,France,Subscriber,355,Tablet,Rater,Quatermass II,Sci-Fi
SF_3575,52,M,France,Subscriber,355,Tablet,Rater,Quatermass II,Thriller
SF_3576,65,M,USA,Subscriber,388,Smart TV,Rater,eXistenZ,Action
SF_3576,65,M,USA,Subscriber,388,Smart TV,Rater,eXistenZ,Sci-Fi
SF_3576,65,M,USA,Subscriber,388,Smart TV,Rater,eXistenZ,Thriller
SF_3576,65,M,USA,Subscriber,388,Smart TV,Rater,Pitch Black,Action
SF_3576,65,M,USA,Subscriber,388,Smart TV,Rater,Pitch Black,Sci-Fi
SF_3577,49,F,Canada,Subscriber,92,Desktop,Rater,Starman,Adventure
SF_3577,49,F,Canada,Subscriber,92,Desktop,Rater,Starman,Drama
SF_3577,49,F,Canada,Subscriber,92,Desktop,Rater,Starman,Romance
SF_3577,49,F,Canada,Subscriber,92,Desktop,Rater,Starman,Sci-Fi
SF_3577,49,F,Canada,Subscriber,92,Desktop,Rater,Venice/Venice,Drama
SF_3579,37,M,UK,Free,164,Tablet,Rater,Land and Freedom (Tierra y libertad),War
SF_3579,37,M,UK,Free,164,Tablet,Rater,Little Big League,Children's
SF_3579,37,M,UK,Free,164,Tablet,Rater,Little Big League,Comedy
SF_3579,37,M,UK,Free,164,Tablet,Rater,Never Been Kissed,Comedy
SF_3579,37,M,UK,Free,164,Tablet,Rater,Never Been Kissed,Romance
SF_358,15,F,France,Subscriber,367,Tablet,Rater,Fever Pitch,Comedy
SF_358,15,F,France,Subscriber,367,Tablet,Rater,Fever Pitch,Romance
SF_3580,12,F,Italy,Free,80,Smart TV,Rater,Head On,Drama
SF_3580,12,F,Italy,Free,80,Smart TV,Rater,Love Is All There Is,Comedy
SF_3580,12,F,Italy,Free,80,Smart TV,Rater,Love Is All There Is,Drama
SF_3581,11,M,India,Subscriber,30,Tablet,Rater,Big Fella,Drama
SF_3581,11,M,India,Subscriber,30,Tablet,Rater,Big Fella,Musical
SF_3581,11,M,India,Subscriber,30,Tablet,Rater,"Mod Squad, The",Action
SF_3581,11,M,India,Subscriber,30,Tablet,Rater,"Mod Squad, The",Crime
SF_3581,11,M,India,Subscriber,30,Tablet,Rater,"Very Brady Sequel, A",Comedy
SF_3582,51,F,UK,Free,28,Smart TV,Rater,Any Number Can Win (Mélodie en sous-sol ),Crime
SF_3582,51,F,UK,Free,28,Smart TV,Rater,"Suburbans, The",Drama
SF_3583,54,F,Canada,Subscriber,351,Mobile,Rater,Ed's Next Move,Comedy
SF_3583,54,F,Canada,Subscriber,351,Mobile,Rater,In Too Deep,Action
SF_3583,54,F,Canada,Subscriber,351,Mobile,Rater,In Too Deep,Thriller
SF_3583,54,F,Canada,Subscriber,351,Mobile,Rater,"Last Time I Saw Paris, The",Drama
SF_3584,60,M,UK,Free,208,Desktop,Rater,An Unforgettable Summer,Drama
SF_3584,60,M,UK,Free,208,Desktop,Rater,Thirty-Two Short Films About Glenn Gould,Documentary
SF_3585,61,M,Canada,Free,22,Tablet,Rater,Bossa Nova,Comedy
SF_3586,12,M,Italy,Subscriber,93,Tablet,Rater,"Replacements, The",Comedy
SF_3587,17,M,France,Subscriber,255,Tablet,Rater,"Legend of 1900, The (Leggenda del pianista sull'oceano)",Drama
SF_3587,17,M,France,Subscriber,255,Tablet,Rater,Phantom of the Opera,Drama
SF_3587,17,M,France,Subscriber,255,Tablet,Rater,Phantom of the Opera,Thriller
SF_3587,17,M,France,Subscriber,255,Tablet,Rater,Washington Square,Drama
SF_359,17,M,UK,Free,434,Smart TV,Rater,"They Shoot Horses, Don't They?",Drama
SF_3590,19,F,UK,Subscriber,273,Tablet,Rater,American Gigolo,Drama
SF_3590,19,F,UK,Subscriber,273,Tablet,Rater,Smilla's Sense of Snow,Action
SF_3590,19,F,UK,Subscriber,273,Tablet,Rater,Smilla's Sense of Snow,Drama
SF_3590,19,F,UK,Subscriber,273,Tablet,Rater,Smilla's Sense of Snow,Thriller
SF_3591,58,M,UK,Subscriber,49,Tablet,Rater,"Fire Within, The (Le Feu Follet)",Drama
SF_3591,58,M,UK,Subscriber,49,Tablet,Rater,"Graduate, The",Drama
SF_3591,58,M,UK,Subscriber,49,Tablet,Rater,"Graduate, The",Romance
SF_3591,58,M,UK,Subscriber,49,Tablet,Rater,Higher Learning,Drama
SF_3593,39,F,UK,Subscriber,455,Smart TV,Rater,Amityville: A New Generation,Horror
SF_3594,52,M,Italy,Subscriber,194,Mobile,Rater,"Postman Always Rings Twice, The",Crime
SF_3594,52,M,Italy,Subscriber,194,Mobile,Rater,"Postman Always Rings Twice, The",Thriller
SF_3595,41,M,Italy,Subscriber,277,Smart TV,Rater,Goldfinger,Action
SF_3595,41,M,Italy,Subscriber,277,Smart TV,Rater,"Shop Around the Corner, The",Comedy
SF_3595,41,M,Italy,Subscriber,277,Smart TV,Rater,"Shop Around the Corner, The",Romance
SF_3597,22,M,Canada,Free,266,Smart TV,Rater,Relative Fear,Horror
SF_3597,22,M,Canada,Free,266,Smart TV,Rater,Relative Fear,Thriller
SF_3597,22,M,Canada,Free,266,Smart TV,Rater,Sleepy Hollow,Horror
SF_3597,22,M,Canada,Free,266,Smart TV,Rater,Sleepy Hollow,Romance
SF_3597,22,M,Canada,Free,266,Smart TV,Rater,Woman in the Dunes (Suna no onna),Drama
SF_36,19,M,India,Free,467,Desktop,Rater,Heidi Fleiss: Hollywood Madam,Documentary
SF_36,19,M,India,Free,467,Desktop,Rater,It Happened One Night,Comedy
SF_360,13,M,India,Free,438,Mobile,Rater,Vermin,Comedy
SF_3600,19,M,UK,Free,447,Smart TV,Rater,"Beautician and the Beast, The",Comedy
SF_3600,19,M,UK,Free,447,Smart TV,Rater,"Beautician and the Beast, The",Romance
SF_3600,19,M,UK,Free,447,Smart TV,Rater,Ravenous,Drama
SF_3600,19,M,UK,Free,447,Smart TV,Rater,Ravenous,Horror
SF_3601,10,F,USA,Free,101,Smart TV,Rater,Nadine,Comedy
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Jaws 2,Action
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Jaws 2,Horror
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Man Bites Dog (C'est arrivé près de chez vous),Action
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Man Bites Dog (C'est arrivé près de chez vous),Comedy
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Man Bites Dog (C'est arrivé près de chez vous),Crime
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Man Bites Dog (C'est arrivé près de chez vous),Drama
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Primal Fear,Drama
SF_3602,9,M,Italy,Subscriber,117,Smart TV,Rater,Primal Fear,Thriller
SF_3603,43,F,Italy,Subscriber,182,Smart TV,Rater,Daylight,Action
SF_3603,43,F,Italy,Subscriber,182,Smart TV,Rater,Daylight,Adventure
SF_3603,43,F,Italy,Subscriber,182,Smart TV,Rater,Daylight,Thriller
SF_3603,43,F,Italy,Subscriber,182,Smart TV,Rater,Walking and Talking,Romance
SF_3604,33,F,Canada,Free,275,Tablet,Rater,Field of Dreams,Drama
SF_3605,39,M,France,Subscriber,79,Desktop,Rater,Awakenings,Drama
SF_3605,39,M,France,Subscriber,79,Desktop,Rater,My Life as a Dog (Mitt liv som hund),Drama
SF_3606,50,F,Italy,Subscriber,208,Tablet,Rater,Escape from New York,Action
SF_3606,50,F,Italy,Subscriber,208,Tablet,Rater,Escape from New York,Adventure
SF_3606,50,F,Italy,Subscriber,208,Tablet,Rater,Escape from New York,Sci-Fi
SF_3606,50,F,Italy,Subscriber,208,Tablet,Rater,Escape from New York,Thriller
SF_3606,50,F,Italy,Subscriber,208,Tablet,Rater,"Great White Hype, The",Comedy
SF_3606,50,F,Italy,Subscriber,208,Tablet,Rater,"Low Life, The",Drama
SF_3606,50,F,Italy,Subscriber,208,Tablet,Rater,"Man with the Golden Arm, The",Drama
SF_3607,43,M,USA,Free,483,Mobile,Rater,Bloodsport,Action
SF_3607,43,M,USA,Free,483,Mobile,Rater,Frankie Starlight,Drama
SF_3607,43,M,USA,Free,483,Mobile,Rater,Frankie Starlight,Romance
SF_3607,43,M,USA,Free,483,Mobile,Rater,Hoodlum,Crime
SF_3607,43,M,USA,Free,483,Mobile,Rater,Hoodlum,Drama
SF_3607,43,M,USA,Free,483,Mobile,Rater,Hoodlum,Film-Noir
SF_3608,45,F,USA,Free,296,Desktop,Rater,Village of the Damned,Horror
SF_3608,45,F,USA,Free,296,Desktop,Rater,Village of the Damned,Sci-Fi
SF_3609,37,F,India,Subscriber,176,Smart TV,Rater,Hellbound: Hellraiser II,Horror
SF_361,62,F,Canada,Subscriber,478,Desktop,Rater,Dead Man Walking,Drama
SF_361,62,F,Canada,Subscriber,478,Desktop,Rater,Missing in Action 2: The Beginning,Action
SF_361,62,F,Canada,Subscriber,478,Desktop,Rater,Missing in Action 2: The Beginning,War
SF_361,62,F,Canada,Subscriber,478,Desktop,Rater,Ride,Drama
SF_3610,46,M,USA,Subscriber,260,Mobile,Rater,Dial M for Murder,Mystery
SF_3610,46,M,USA,Subscriber,260,Mobile,Rater,Dial M for Murder,Thriller
SF_3610,46,M,USA,Subscriber,260,Mobile,Rater,Little Boy Blue,Drama
SF_3611,36,M,India,Free,338,Mobile,Rater,Andre,Adventure
SF_3611,36,M,India,Free,338,Mobile,Rater,Andre,Children's
SF_3611,36,M,India,Free,338,Mobile,Rater,Copycat,Crime
SF_3611,36,M,India,Free,338,Mobile,Rater,Copycat,Drama
SF_3611,36,M,India,Free,338,Mobile,Rater,Copycat,Thriller
SF_3611,36,M,India,Free,338,Mobile,Rater,Homeward Bound II: Lost in San Francisco,Adventure
SF_3611,36,M,India,Free,338,Mobile,Rater,Homeward Bound II: Lost in San Francisco,Children's
SF_3612,14,M,UK,Free,438,Tablet,Rater,Firestorm,Action
SF_3612,14,M,UK,Free,438,Tablet,Rater,Firestorm,Adventure
SF_3612,14,M,UK,Free,438,Tablet,Rater,Firestorm,Thriller
SF_3614,25,M,USA,Subscriber,397,Desktop,Rater,"Big Hit, The",Action
SF_3614,25,M,USA,Subscriber,397,Desktop,Rater,"Big Hit, The",Comedy
SF_3615,32,M,UK,Subscriber,40,Desktop,Rater,Miss Julie,Drama
SF_3616,30,M,USA,Subscriber,312,Mobile,Rater,Lethal Weapon,Action
